date,time,tempC,windspeedKmph,winddirDegree,weatherDesc,precipMM,humidity,visibility,pressure,cloudcover,HeatIndexC,DewPointC,WindChillC,WindGustKmph,FeelsLikeC

2020-11-30,1200,1,21,144,Moderate snow,0.1,88,8,1029,100,1,-1,-5,30,-5

2020-12-01,0,-3,21,162,Heavy snow,1.4,97,2,1028,100,0,-0,-4,33,-4

2020-12-01,1200,0,15,174,Heavy snow,0.6,94,2,1031,100,0,-1,-4,21,-4

2020-12-02,0,-2,8,167,Light snow,0.0,90,10,1035,97,-2,-3,-4,10,-4

2020-12-02,1200,-1,8,144,Partly cloudy,0.0,81,10,1036,48,-1,-4,-4,11,-4

2020-12-03,0,-5,11,140,Partly cloudy,0.0,86,10,1035,23,-5,-7,-9,17,-9

2020-12-03,1200,-5,14,142,Partly cloudy,0.0,82,10,1033,84,-5,-7,-10,20,-10

2020-12-04,0,-5,14,152,Heavy snow,0.3,93,4,1033,90,-5,-6,-11,20,-11

2020-12-04,1200,-5,14,152,Light snow,0.0,90,10,1035,83,-5,-6,-10,19,-10

2020-12-05,0,-10,13,155,Partly cloudy,0.0,82,10,1036,76,-8,-8,-12,20,-12

2020-12-05,1200,-4,14,159,Partly cloudy,0.0,89,10,1037,75,-4,-5,-9,20,-9

2020-12-06,0,-10,11,177,Clear,0.0,77,10,1040,0,-8,-8,-11,14,-11

2020-12-06,1200,-2,9,178,Sunny,0.0,75,10,1042,0,-2,-6,-6,10,-6

2020-12-07,0,-8,8,157,Clear,0.0,82,10,1044,0,-6,-6,-10,10,-10

2020-12-07,1200,-3,9,156,Sunny,0.0,80,10,1044,0,-3,-6,-7,10,-7

2020-12-08,0,-11,8,141,Partly cloudy,0.0,87,10,1043,4,-9,-6,-12,10,-12

2020-12-08,1200,-4,9,126,Partly cloudy,0.0,76,10,1042,2,-4,-7,-8,11,-8

2020-12-09,0,-9,9,117,Clear,0.0,78,10,1042,0,-7,-7,-10,13,-10

2020-12-09,1200,-3,12,117,Sunny,0.0,72,10,1040,0,-3,-8,-8,14,-8

2020-12-10,0,-5,10,112,Partly cloudy,0.0,73,10,1039,0,-5,-9,-9,13,-9

2020-12-10,1200,-5,13,129,Sunny,0.0,77,10,1036,0,-5,-9,-10,14,-10

2020-12-11,0,-7,12,138,Partly cloudy,0.0,78,10,1035,12,-7,-10,-13,19,-13

2020-12-11,1200,-6,13,145,Partly cloudy,0.0,77,10,1033,8,-6,-9,-11,18,-11

2020-12-12,0,-7,9,138,Partly cloudy,0.0,79,10,1032,13,-7,-10,-11,14,-11

2020-12-12,1200,-7,12,135,Partly cloudy,0.0,82,10,1031,3,-7,-9,-12,14,-12

2020-12-13,0,-11,14,132,Moderate snow,0.1,93,8,1030,89,-8,-9,-13,22,-13

2020-12-13,1200,-7,14,143,Moderate snow,0.1,92,8,1029,100,-7,-8,-13,21,-13

2020-12-14,0,-11,13,149,Light snow,0.0,93,10,1028,100,-9,-7,-13,18,-13

2020-12-14,1200,-4,12,155,Light snow,0.0,93,10,1026,100,-4,-5,-9,16,-9

2020-12-15,0,-10,10,136,Heavy snow,0.4,95,4,1024,100,-9,-6,-12,15,-12

2020-12-15,1200,-5,5,124,Moderate snow,0.2,96,5,1023,96,-5,-5,-7,8,-7

2020-12-16,0,-7,6,286,Mist,0.0,96,2,1024,68,-7,-8,-11,12,-11

2020-12-16,1200,-2,8,221,Mist,0.0,95,2,1025,100,-2,-3,-5,12,-5

2020-12-17,0,-9,16,223,Heavy snow,0.2,93,7,1020,100,-7,-3,-10,24,-10

2020-12-17,1200,1,17,271,Moderate snow,0.0,98,8,1018,100,1,1,-3,28,-3

2020-12-18,0,-1,14,300,Overcast,0.0,90,10,1022,75,-1,-2,-5,25,-5

2020-12-18,1200,-1,4,260,Light snow,0.0,93,10,1026,100,-1,-2,-2,6,-2

2020-12-19,0,-5,14,132,Moderate snow,0.1,94,5,1027,100,-5,-6,-11,20,-11

2020-12-19,1200,-6,17,134,Heavy snow,0.5,93,2,1027,95,-6,-7,-12,24,-12

2020-12-20,0,-7,12,144,Heavy snow,0.2,95,4,1029,93,-7,-8,-13,18,-13

2020-12-20,1200,-4,8,173,Moderate snow,0.1,96,8,1031,99,-4,-5,-8,12,-8

2020-12-21,0,-8,8,177,Freezing fog,0.0,98,0,1032,100,-5,-0,-9,13,-9

2020-12-21,1200,1,9,224,Fog,0.0,98,0,1033,100,1,1,-2,14,-2

2020-12-22,0,0,13,243,Overcast,0.0,95,10,1033,84,0,-1,-4,19,-4

2020-12-22,1200,-4,14,217,Partly cloudy,0.0,90,10,1031,24,-4,-5,-9,19,-9

2020-12-23,0,-8,12,197,Cloudy,0.0,94,10,1027,62,-8,-8,-13,18,-13

2020-12-23,1200,-7,18,181,Partly cloudy,0.0,87,10,1021,10,-7,-8,-13,27,-13

2020-12-24,0,-10,17,184,Heavy snow,0.1,92,7,1019,74,-10,-11,-17,26,-17

2020-12-24,1200,-7,13,177,Heavy snow,0.2,94,4,1018,100,-7,-8,-12,19,-12

2020-12-25,0,-12,17,165,Heavy snow,0.5,94,2,1014,100,-9,-5,-14,26,-14

2020-12-25,1200,-2,25,153,Heavy snow,4.1,95,2,1004,100,-2,-3,-9,36,-9

2020-12-26,0,-7,15,206,Moderate snow,0.1,98,6,1004,100,-4,1,-8,24,-8

2020-12-26,1200,-3,12,223,Light snow,0.0,93,5,1006,88,-3,-4,-7,17,-7

2020-12-27,0,-7,18,241,Heavy snow,0.3,93,4,1008,100,-5,-5,-9,28,-9

2020-12-27,1200,-8,13,292,Partly cloudy,0.0,91,10,1019,58,-8,-9,-13,19,-13

2020-12-28,0,-12,5,206,Partly cloudy,0.0,93,10,1030,23,-12,-13,-15,9,-15

2020-12-28,1200,-10,10,132,Mist,0.0,95,2,1032,54,-10,-11,-15,17,-15

2020-12-29,0,-14,14,131,Partly cloudy,0.0,95,10,1032,66,-14,-15,-22,26,-22

2020-12-29,1200,-12,21,131,Cloudy,0.0,91,10,1028,58,-12,-13,-20,33,-20

2020-12-30,0,-13,21,145,Heavy snow,0.7,94,2,1023,100,-10,-7,-15,34,-15

2020-12-30,1200,-0,13,147,Fog,0.1,97,7,1022,100,-0,-1,-4,19,-4

2020-12-31,0,-6,17,135,Light freezing rain,0.1,97,10,1021,100,-4,-1,-8,27,-8

2020-12-31,1200,1,17,157,Light rain,0.7,98,4,1019,94,1,1,-4,28,-4

2021-01-01,0,-1,18,161,Light freezing rain,0.0,95,10,1019,100,-1,-2,-6,27,-6

2021-01-01,1200,1,17,149,Light rain,0.7,98,4,1018,100,1,1,-4,25,-4

2021-01-02,0,1,16,147,Light sleet,0.3,97,10,1016,100,1,0,-4,25,-4

2021-01-02,1200,2,8,162,Light drizzle,0.4,100,2,1015,100,2,2,-1,15,-1

2021-01-03,0,-7,14,259,Mist,0.1,95,7,1022,85,-5,-1,-8,22,-8

2021-01-03,1200,-2,8,235,Freezing fog,0.0,97,1,1028,99,-2,-2,-5,11,-5

2021-01-04,0,-8,8,183,Mist,0.0,96,2,1028,100,-5,-3,-9,13,-9

2021-01-04,1200,-1,8,161,Mist,0.0,95,2,1028,75,-1,-2,-4,11,-4

2021-01-05,0,-8,8,159,Freezing fog,0.0,98,0,1029,100,-7,-1,-9,11,-9

2021-01-05,1200,-0,8,137,Mist,0.1,97,1,1029,100,-0,-1,-3,11,-3

2021-01-06,0,-5,8,105,Mist,0.1,97,4,1026,100,-5,-5,-8,12,-8

2021-01-06,1200,-6,9,132,Moderate snow,0.1,96,8,1023,100,-6,-6,-10,13,-10

2021-01-07,0,-14,7,99,Moderate snow,0.1,97,8,1022,100,-13,-9,-15,10,-15

2021-01-07,1200,-5,5,94,Heavy snow,0.2,96,4,1018,100,-5,-6,-8,7,-8

2021-01-08,0,-9,9,83,Moderate snow,0.1,97,8,1018,99,-9,-10,-14,16,-14

2021-01-08,1200,-6,13,48,Moderate snow,0.1,96,5,1014,100,-6,-6,-11,19,-11

2021-01-09,0,-12,10,13,Heavy snow,0.3,96,4,1016,98,-10,-9,-14,16,-14

2021-01-09,1200,-8,12,23,Moderate snow,0.3,95,3,1016,96,-8,-8,-13,17,-13

2021-01-10,0,-12,13,12,Heavy snow,0.7,95,2,1012,100,-10,-8,-14,20,-14

2021-01-10,1200,-10,14,333,Overcast,0.1,93,7,1015,100,-10,-11,-16,18,-16

2021-01-11,0,-18,8,324,Mist,0.0,97,2,1021,88,-18,-19,-24,15,-24

2021-01-11,1200,-14,4,324,Mist,0.1,94,7,1022,91,-14,-15,-16,4,-16

2021-01-12,0,-22,1,224,Freezing fog,0.0,97,7,1021,100,-20,-17,-22,1,-22

2021-01-12,1200,-15,4,108,Mist,0.0,96,7,1022,93,-15,-15,-18,6,-18

2021-01-13,0,-24,12,99,Heavy snow,0.2,96,4,1024,100,-22,-18,-27,19,-27

2021-01-13,1200,-18,14,99,Moderate snow,0.1,96,8,1025,100,-18,-19,-26,19,-26

2021-01-14,0,-17,22,64,Heavy snow,0.1,93,7,1016,100,-17,-18,-27,33,-27

2021-01-14,1200,-17,18,39,Heavy snow,0.9,95,2,1007,100,-17,-17,-26,24,-26

2021-01-15,0,-18,10,320,Freezing fog,0.1,97,3,1008,100,-18,-19,-25,14,-25

2021-01-15,1200,-19,5,296,Mist,0.0,95,2,1013,87,-19,-20,-23,7,-23

2021-01-16,0,-24,9,347,Mist,0.0,95,2,1012,100,-22,-20,-27,15,-27

2021-01-16,1200,-15,15,332,Heavy snow,0.8,95,2,1009,100,-15,-16,-23,19,-23

2021-01-17,0,-19,14,330,Heavy snow,0.7,94,2,1010,100,-19,-19,-27,19,-27

2021-01-17,1200,-22,8,336,Mist,0.0,95,2,1017,78,-22,-22,-28,11,-28

2021-01-18,0,-25,4,315,Freezing fog,0.0,98,0,1020,62,-25,-25,-27,8,-27

2021-01-18,1200,-19,4,233,Mist,0.0,94,2,1019,53,-19,-19,-22,5,-22

2021-01-19,0,-25,3,281,Overcast,0.0,94,10,1019,100,-23,-19,-26,5,-26

2021-01-19,1200,-14,4,291,Overcast,0.0,92,10,1017,100,-14,-15,-17,5,-17

2021-01-20,0,-19,7,293,Mist,0.1,97,7,1019,96,-18,-16,-21,13,-21

2021-01-20,1200,-14,8,264,Mist,0.0,95,2,1021,73,-14,-15,-19,11,-19

2021-01-21,0,-17,10,234,Partly cloudy,0.0,93,10,1021,14,-17,-18,-24,21,-24

2021-01-21,1200,-10,17,202,Heavy snow,1.1,94,2,1014,100,-10,-11,-17,22,-17

2021-01-22,0,-16,6,185,Light snow,0.1,96,10,1013,90,-14,-9,-17,12,-17

2021-01-22,1200,1,12,204,Overcast,0.0,98,3,1012,100,1,0,-3,16,-3

2021-01-23,0,-5,12,207,Moderate snow,0.1,99,8,1009,100,-3,1,-6,21,-6

2021-01-23,1200,1,14,214,Fog,0.1,98,7,1010,100,1,1,-3,21,-3

2021-01-24,0,-5,8,194,Fog,0.0,98,0,1013,100,-2,1,-6,12,-6

2021-01-24,1200,2,12,174,Fog,0.0,100,0,1013,100,2,2,-2,21,-2

2021-01-25,0,1,17,165,Light drizzle,0.1,99,7,1012,100,1,1,-3,30,-3

2021-01-25,1200,0,19,158,Overcast,0.0,89,10,1013,100,0,-1,-5,28,-5

2021-01-26,0,-4,15,142,Light sleet,0.2,99,9,1012,100,-3,1,-5,24,-5

2021-01-26,1200,1,26,137,Heavy snow,0.2,97,7,1007,100,1,0,-5,39,-5

2021-01-27,0,-4,24,165,Heavy snow,0.5,94,2,1005,100,-2,-1,-6,38,-6

2021-01-27,1200,-0,23,218,Heavy snow,0.2,87,4,1006,98,-0,-2,-6,33,-6

2021-01-28,0,-5,6,191,Mist,0.0,95,2,1009,46,-5,-6,-8,13,-8

2021-01-28,1200,-1,12,107,Light sleet,1.3,98,7,1007,100,-1,-1,-5,18,-5

2021-01-29,0,-0,17,137,Heavy snow,0.7,97,2,1002,100,-0,-1,-5,26,-5

2021-01-29,1200,0,21,161,Moderate or heavy snow showers,0.2,95,6,997,100,0,-0,-5,31,-5

2021-01-30,0,-5,13,166,Heavy snow,0.3,95,7,992,100,-5,-6,-10,21,-10

2021-01-30,1200,-5,18,206,Moderate snow,0.1,91,8,994,100,-5,-6,-11,23,-11

2021-01-31,0,-9,10,170,Moderate snow,0.0,95,3,998,100,-6,-7,-11,17,-11

2021-01-31,1200,-4,12,108,Heavy snow,2.3,96,2,988,100,-4,-5,-8,16,-8

2021-02-01,0,-11,21,244,Light snow,0.1,89,10,1002,100,-9,-8,-13,33,-13

2021-02-01,1200,-5,14,218,Partly cloudy,0.0,92,10,1011,82,-5,-6,-11,19,-11

2021-02-02,0,-13,6,236,Mist,0.0,96,2,1014,60,-13,-13,-17,14,-17

2021-02-02,1200,-8,2,236,Partly cloudy,0.0,92,10,1018,41,-8,-8,-8,2,-8

2021-02-03,0,-18,9,139,Overcast,0.0,94,5,1019,100,-17,-13,-19,18,-19

2021-02-03,1200,-7,12,166,Mist,0.1,95,4,1011,100,-7,-8,-12,15,-12

2021-02-04,0,-9,14,206,Heavy snow,1.0,97,2,1004,100,-7,-2,-10,20,-10

2021-02-04,1200,-3,12,276,Cloudy,0.0,90,10,1003,85,-3,-4,-7,15,-7

2021-02-05,0,-9,17,356,Heavy snow,2.0,93,2,1002,100,-9,-10,-16,25,-16

2021-02-05,1200,-12,18,312,Overcast,0.0,90,10,1009,100,-12,-14,-20,23,-20

2021-02-06,0,-17,14,303,Overcast,0.0,92,10,1010,100,-17,-18,-25,24,-25

2021-02-06,1200,-15,19,309,Overcast,0.1,87,10,1009,100,-15,-17,-25,24,-25

2021-02-07,0,-20,14,308,Overcast,0.0,94,10,1012,100,-20,-21,-29,23,-29

2021-02-07,1200,-15,18,281,Light snow,0.0,90,10,1013,100,-15,-17,-24,23,-24

2021-02-08,0,-15,11,300,Light snow,0.1,95,10,1018,100,-15,-16,-22,19,-22

2021-02-08,1200,-14,8,277,Overcast,0.0,92,10,1021,74,-14,-15,-19,9,-19

2021-02-09,0,-22,5,94,Overcast,0.0,89,10,1026,50,-20,-24,-23,11,-23

2021-02-09,1200,-17,14,105,Overcast,0.0,82,10,1021,100,-17,-19,-25,19,-25

2021-02-10,0,-19,15,95,Heavy snow,2.5,95,2,1014,100,-17,-14,-22,23,-22

2021-02-10,1200,-13,10,64,Moderate or heavy snow showers,0.1,90,9,1014,100,-13,-14,-18,13,-18

2021-02-11,0,-18,8,68,Freezing fog,0.0,99,7,1018,100,-18,-18,-24,17,-24

2021-02-11,1200,-15,6,53,Overcast,0.0,91,10,1020,91,-15,-16,-19,8,-19

2021-02-12,0,-19,12,36,Heavy snow,1.0,96,2,1020,100,-18,-16,-22,16,-22

2021-02-12,1200,-14,26,36,Heavy snow,1.8,94,2,1016,100,-14,-15,-24,33,-24

2021-02-13,0,-15,30,37,Blizzard,3.0,94,0,1011,100,-15,-15,-26,44,-26

2021-02-13,1200,-12,21,48,Heavy snow,1.2,92,2,1006,100,-12,-13,-21,25,-21

2021-02-14,0,-17,8,125,Heavy snow,0.3,97,4,1007,100,-17,-17,-22,13,-22

2021-02-14,1200,-14,16,335,Moderate snow,0.1,88,8,1010,100,-14,-15,-21,19,-21

2021-02-15,0,-18,13,322,Mist,0.0,94,7,1019,99,-18,-19,-26,22,-26

2021-02-15,1200,-18,11,330,Partly cloudy,0.0,91,10,1026,40,-18,-19,-25,13,-25

2021-02-16,0,-23,8,278,Partly cloudy,0.0,92,10,1028,29,-23,-24,-30,17,-30

2021-02-16,1200,-13,17,245,Heavy snow,0.9,94,2,1021,100,-13,-14,-21,23,-21

2021-02-17,0,-18,12,199,Moderate snow,0.1,94,5,1015,100,-17,-15,-20,20,-20

2021-02-17,1200,-11,8,98,Moderate snow,0.1,94,5,1015,100,-11,-12,-16,9,-16

2021-02-18,0,-16,9,34,Freezing fog,0.1,97,7,1018,100,-16,-16,-22,14,-22

2021-02-18,1200,-16,11,353,Overcast,0.0,91,10,1025,71,-16,-17,-23,14,-23

2021-02-19,0,-22,10,283,Mist,0.0,97,2,1026,70,-22,-22,-29,22,-29

2021-02-19,1200,-15,15,297,Overcast,0.0,87,10,1023,68,-15,-17,-23,19,-23

2021-02-20,0,-19,4,268,Freezing fog,0.0,99,0,1026,69,-19,-19,-22,8,-22

2021-02-20,1200,-11,5,244,Overcast,0.0,89,10,1027,100,-11,-13,-14,6,-14

2021-02-21,0,-12,6,166,Mist,0.0,95,2,1026,70,-12,-13,-16,10,-16

2021-02-21,1200,-8,6,166,Heavy snow,0.3,92,4,1023,100,-8,-10,-12,8,-12

2021-02-22,0,-10,13,92,Heavy snow,1.3,95,2,1021,100,-10,-10,-16,20,-16

2021-02-22,1200,-14,13,80,Partly cloudy,0.0,92,10,1030,76,-14,-15,-21,17,-21

2021-02-23,0,-22,10,90,Mist,0.0,95,2,1039,80,-22,-23,-30,16,-30

2021-02-23,1200,-20,10,131,Overcast,0.0,89,10,1044,60,-20,-21,-27,12,-27

2021-02-24,0,-21,10,163,Overcast,0.0,90,10,1044,100,-21,-22,-28,16,-28

2021-02-24,1200,-13,17,179,Heavy snow,0.9,94,2,1036,100,-13,-14,-22,23,-22

2021-02-25,0,-15,12,211,Heavy snow,0.4,95,4,1026,100,-13,-10,-17,18,-17

2021-02-25,1200,3,19,266,Light rain,1.2,100,9,1015,100,3,3,-2,36,-2

2021-02-26,0,2,14,253,Light rain,0.6,100,4,1013,100,2,2,-2,26,-2

2021-02-26,1200,3,19,252,Light rain,0.5,100,4,1005,100,3,3,-2,35,-2

2021-02-27,0,1,22,279,Overcast,0.0,88,10,1002,89,1,-1,-5,37,-5

2021-02-27,1200,-4,21,348,Cloudy,0.3,87,5,1006,91,-4,-6,-10,26,-10

2021-02-28,0,-7,6,339,Mist,0.0,96,2,1015,100,-7,-7,-10,11,-10

2021-02-28,1200,-1,9,332,Overcast,0.2,92,5,1016,100,-1,-2,-4,11,-4

2021-03-01,0,-7,3,96,Overcast,0.0,94,10,1022,87,-7,-8,-8,6,-8

2021-03-01,1200,-1,11,251,Overcast,0.0,95,5,1023,72,-1,-1,-4,15,-4

2021-03-02,0,-4,19,276,Overcast,0.0,92,10,1014,100,-1,-0,-6,32,-6

2021-03-02,1200,1,14,303,Moderate or heavy snow showers,0.2,96,7,1009,100,1,1,-3,21,-3

2021-03-03,0,-3,17,321,Moderate or heavy snow showers,0.1,88,7,1013,74,-3,-5,-9,28,-9

2021-03-03,1200,-1,21,293,Overcast,0.0,86,10,1015,100,-1,-3,-6,28,-6

2021-03-04,0,-1,20,257,Moderate snow,0.1,90,8,1007,100,-1,-2,-6,32,-6

2021-03-04,1200,-0,10,234,Heavy snow,1.4,95,2,1001,100,-0,-1,-4,13,-4

2021-03-05,0,-7,4,110,Partly cloudy,0.0,91,10,1004,56,-7,-8,-8,7,-8

2021-03-05,1200,-3,9,310,Patchy heavy snow,0.6,88,3,1009,96,-3,-5,-7,10,-7

2021-03-06,0,-8,5,228,Overcast,0.0,92,10,1015,67,-8,-10,-11,9,-11

2021-03-06,1200,-6,11,337,Light snow showers,0.0,80,10,1016,93,-6,-9,-10,13,-10

2021-03-07,0,-10,15,222,Overcast,0.0,89,10,1011,69,-10,-11,-16,27,-16

2021-03-07,1200,-3,28,222,Overcast,0.4,92,3,992,100,-3,-4,-10,37,-10

2021-03-08,0,-11,15,245,Patchy moderate snow,0.1,92,6,995,76,-10,-9,-13,26,-13

2021-03-08,1200,-6,20,315,Overcast,0.1,86,8,1001,100,-6,-8,-13,24,-13

2021-03-09,0,-15,9,326,Mist,0.0,96,2,1011,85,-15,-15,-20,18,-20

2021-03-09,1200,-13,13,334,Overcast,0.0,86,10,1018,100,-13,-14,-19,15,-19

2021-03-10,0,-22,9,336,Mist,0.0,97,2,1025,73,-22,-22,-29,16,-29

2021-03-10,1200,-16,9,117,Partly cloudy,0.0,82,10,1030,19,-16,-18,-22,11,-22

2021-03-11,0,-20,6,301,Cloudy,0.0,89,10,1031,87,-20,-22,-25,12,-25

2021-03-11,1200,-11,5,274,Cloudy,0.0,82,10,1032,67,-11,-14,-14,6,-14

2021-03-12,0,-16,10,192,Partly cloudy,0.0,89,10,1028,1,-16,-17,-22,16,-22

2021-03-12,1200,-9,23,170,Overcast,0.0,83,10,1021,50,-9,-11,-17,28,-17

2021-03-13,0,-11,26,187,Heavy snow,0.7,91,2,1013,100,-10,-9,-13,40,-13

2021-03-13,1200,-3,19,187,Heavy snow,0.8,94,2,1010,100,-3,-3,-8,24,-8

2021-03-14,0,-7,16,188,Light snow,0.0,94,10,1010,100,-5,-1,-8,25,-8

2021-03-14,1200,2,12,198,Light snow,0.1,100,10,1009,100,2,2,-2,19,-2

2021-03-15,0,1,21,191,Moderate snow,0.1,94,5,1008,100,1,0,-4,34,-4

2021-03-15,1200,2,13,201,Light sleet,0.6,99,9,1007,100,2,2,-2,22,-2

2021-03-16,0,-2,8,222,Overcast,0.0,93,10,1014,58,-2,-3,-5,16,-5

2021-03-16,1200,1,11,135,Heavy snow,0.1,100,1,1016,100,1,1,-2,17,-2

2021-03-17,0,-1,9,129,Moderate snow,0.1,97,8,1016,100,-1,-2,-4,14,-4

2021-03-17,1200,-1,10,130,Light snow,0.0,94,5,1014,100,-1,-2,-4,12,-4

2021-03-18,0,-5,1,193,Mist,0.0,97,1,1010,88,-5,-6,-5,2,-5

2021-03-18,1200,-0,6,317,Heavy snow,0.2,98,4,1009,100,-0,-1,-2,7,-2

2021-03-19,0,-4,8,339,Mist,0.1,97,7,1010,97,-4,-4,-7,14,-7

2021-03-19,1200,-1,12,356,Cloudy,0.0,88,10,1013,95,-1,-2,-4,14,-4

2021-03-20,0,-4,9,351,Mist,0.0,94,7,1017,77,-4,-5,-8,13,-8

2021-03-20,1200,-2,9,314,Overcast,0.0,80,10,1018,100,-2,-5,-5,10,-5

2021-03-21,0,-5,12,265,Patchy heavy snow,0.6,94,3,1010,93,-5,-5,-9,18,-9

2021-03-21,1200,-2,21,227,Moderate or heavy snow showers,0.1,84,9,1002,100,-2,-4,-8,24,-8

2021-03-22,0,-6,18,233,Moderate snow,0.1,92,5,997,100,-4,-4,-8,27,-8

2021-03-22,1200,0,14,266,Moderate or heavy snow showers,0.3,85,7,1000,84,0,-2,-4,18,-4

2021-03-23,0,-5,9,306,Mist,0.0,96,2,1005,93,-5,-5,-9,16,-9

2021-03-23,1200,-1,14,357,Light snow,0.0,83,10,1012,100,-1,-4,-6,17,-6

2021-03-24,0,-4,5,10,Partly cloudy,0.0,93,10,1020,15,-4,-5,-7,9,-7

2021-03-24,1200,2,5,269,Partly cloudy,0.0,81,10,1022,3,2,-1,1,6,1

2021-03-25,0,-2,7,261,Partly cloudy,0.0,88,10,1021,6,-2,-4,-5,12,-5

2021-03-25,1200,3,8,247,Partly cloudy,0.0,80,10,1019,4,3,0,1,9,1

2021-03-26,0,0,6,281,Overcast,0.0,94,5,1019,100,0,-1,-2,12,-2

2021-03-26,1200,4,7,285,Cloudy,0.0,78,10,1020,80,4,1,2,9,2

2021-03-27,0,2,7,292,Mist,0.0,97,1,1022,100,2,1,-1,12,-1

2021-03-27,1200,4,7,120,Overcast,0.0,63,10,1025,98,4,-3,2,8,2

2021-03-28,0,1,4,180,Cloudy,0.0,69,10,1027,93,1,-4,0,7,0

2021-03-28,1200,4,14,199,Patchy rain possible,0.1,75,10,1026,93,4,-0,1,17,1

2021-03-29,0,0,6,108,Mist,0.0,93,7,1031,98,0,-1,-2,10,-2

2021-03-29,1200,4,10,149,Sunny,0.0,66,10,1034,10,4,-2,1,12,1

2021-03-30,0,2,9,192,Clear,0.0,81,10,1036,0,2,-1,-1,10,-1

2021-03-30,1200,3,21,200,Overcast,0.0,68,10,1031,82,3,-2,-1,27,-1

2021-03-31,0,-2,27,210,Heavy rain,6.3,97,6,1021,100,-1,1,-4,43,-4

2021-03-31,1200,3,15,225,Light drizzle,0.2,98,2,1016,100,3,3,-1,24,-1

2021-04-01,0,-2,14,240,Patchy rain possible,0.1,99,10,1011,100,-1,4,-3,28,-3

2021-04-01,1200,4,8,283,Light drizzle,0.5,99,2,1010,100,4,4,2,13,2

2021-04-02,0,2,2,290,Heavy snow,3.2,99,2,1010,100,2,1,2,3,2

2021-04-02,1200,3,9,60,Moderate or heavy snow showers,0.1,88,9,1007,95,3,1,1,11,1

2021-04-03,0,1,4,228,Partly cloudy,0.0,84,10,1008,49,1,-1,1,7,1

2021-04-03,1200,6,1,289,Light rain shower,0.1,58,10,1009,42,6,-1,6,1,6

2021-04-04,0,0,7,350,Overcast,0.0,86,10,1010,61,0,-2,-2,12,-2

2021-04-04,1200,4,10,282,Light sleet showers,0.1,55,10,1012,93,4,-4,2,11,2

2021-04-05,0,1,8,257,Partly cloudy,0.0,79,10,1009,36,1,-3,-2,14,-2

2021-04-05,1200,6,19,225,Cloudy,0.0,49,10,1007,78,6,-4,3,22,3

2021-04-06,0,2,16,187,Partly cloudy,0.0,69,10,1004,16,2,-3,-2,28,-2

2021-04-06,1200,10,26,192,Partly cloudy,0.0,49,10,1002,62,10,-0,7,30,7

2021-04-07,0,4,5,126,Fog,0.1,98,0,1006,100,4,4,3,7,3

2021-04-07,1200,10,19,168,Overcast,0.1,56,10,1004,100,10,1,7,22,7

2021-04-08,0,3,3,172,Heavy snow,2.3,98,7,997,100,3,3,3,4,3

2021-04-08,1200,1,13,279,Heavy snow,3.3,98,2,999,100,1,1,-2,17,-2

2021-04-09,0,1,12,230,Partly cloudy,0.0,77,10,1015,11,1,-2,-2,19,-2

2021-04-09,1200,10,5,250,Sunny,0.0,33,10,1024,0,10,-6,9,6,9

2021-04-10,0,2,12,197,Partly cloudy,0.0,69,10,1027,8,2,-3,-1,21,-1

2021-04-10,1200,10,16,209,Sunny,0.0,37,10,1027,0,10,-4,8,19,8

2021-04-11,0,4,14,207,Partly cloudy,0.0,65,10,1026,13,4,-2,1,26,1

2021-04-11,1200,13,12,213,Partly cloudy,0.0,46,10,1030,15,13,2,12,14,12

2021-04-12,0,10,6,161,Partly cloudy,0.0,69,10,1033,3,10,4,9,9,9

2021-04-12,1200,13,16,100,Partly cloudy,0.0,41,10,1031,60,13,0,12,18,12

2021-04-13,0,8,9,107,Mist,0.0,96,2,1025,36,8,7,6,17,6

2021-04-13,1200,16,13,176,Cloudy,0.0,55,10,1022,54,16,7,16,16,16

2021-04-14,0,11,10,147,Partly cloudy,0.0,64,10,1023,17,11,5,10,20,10

2021-04-14,1200,18,17,153,Partly cloudy,0.0,36,10,1020,6,18,3,18,20,18

2021-04-15,0,12,7,144,Partly cloudy,0.0,57,10,1018,20,12,4,12,12,12

2021-04-15,1200,18,10,132,Partly cloudy,0.0,39,10,1017,47,18,3,18,11,18

2021-04-16,0,7,20,47,Light rain shower,0.2,82,10,1019,61,7,5,4,27,4

2021-04-16,1200,12,22,71,Light drizzle,0.1,63,7,1021,82,12,5,9,26,9

2021-04-17,0,10,20,72,Overcast,0.0,70,10,1023,60,10,5,7,28,7

2021-04-17,1200,13,21,72,Partly cloudy,0.0,46,10,1025,42,13,2,11,24,11

2021-04-18,0,8,21,57,Partly cloudy,0.0,52,10,1023,24,8,-2,4,32,4

